Date and time:,2022-05-10 10:22:14
Notes:
,,,,,,,,,,,,,,,,,,
Cyclic Voltammetry: CV i vs E Scan 1,,Cyclic Voltammetry: CV i vs E Scan 2,,Cyclic Voltammetry: CV i vs E Scan 3,,Cyclic Voltammetry: CV i vs E Scan 4,,Cyclic Voltammetry: CV i vs E Scan 5,,Cyclic Voltammetry: CV i vs E Scan 6,,Cyclic Voltammetry: CV i vs E Scan 7,,Cyclic Voltammetry: CV i vs E Scan 8,,Cyclic Voltammetry: CV i vs E Scan 9,,Cyclic Voltammetry: CV i vs E Scan 10
Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,
V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA
0.117071,97.0916,0.117071,19.234,0.117071,23.6915,0.117071,26.0633,0.117071,27.3703,0.117071,26.9888,0.117071,25.8783,0.117071,23.8241,0.117071,21.2248,0.117071,19.378
0.118087,97.535,0.118087,19.5268,0.118087,24.0472,0.118087,25.8959,0.118087,27.6874,0.118087,27.4628,0.118087,25.6489,0.118087,23.6948,0.118087,21.7675,0.118087,19.2383
0.119024,98.317,0.119024,19.4529,0.119024,23.9342,0.119024,26.3265,0.119024,27.6168,0.119024,27.3751,0.119024,26.1835,0.119024,24.0878,0.119024,21.5872,0.119024,19.7705
0.12004,98.8606,0.12004,19.7733,0.12004,24.3071,0.12004,26.2121,0.12004,27.9773,0.12004,27.8119,0.12004,26.0237,0.12004,24.0291,0.12004,22.1451,0.12004,19.5964
0.121056,99.5807,0.121056,19.6646,0.121056,24.2523,0.121056,26.7299,0.121056,27.974,0.121056,27.6283,0.121056,26.503,0.121056,24.4835,0.121056,21.951,0.121056,20.1543
0.122071,100.024,0.122071,19.9931,0.122071,24.6132,0.122071,26.5235,0.122071,28.2863,0.122071,28.1376,0.122071,26.3561,0.122071,24.4134,0.122071,22.5008,0.122071,19.9288
0.123009,100.711,0.123009,19.8153,0.123009,24.432,0.123009,26.7953,0.123009,28.0269,0.123009,27.8596,0.123009,26.7037,0.123009,24.6657,0.123009,22.1332,0.123009,20.2645
0.124024,101.164,0.124024,20.2568,0.124024,24.7115,0.124024,26.7056,0.124024,28.5152,0.124024,28.3507,0.124024,26.5726,0.124024,24.6385,0.124024,22.7269,0.124024,20.2511
0.125039,102.003,0.125039,20.1391,0.125039,24.8412,0.125039,27.2487,0.125039,28.4756,0.125039,28.3345,0.125039,27.2363,0.125039,25.1378,0.125039,22.6606,0.125039,20.8886
0.125978,102.365,0.125978,20.5644,0.125978,25.1182,0.125978,27.078,0.125978,28.9735,0.125978,28.736,0.125978,26.9221,0.125978,25.0886,0.125978,23.0773,0.125978,20.6526
0.126993,103.171,0.126993,20.4047,0.126993,25.1854,0.126993,27.573,0.126993,28.7617,0.126993,28.6692,0.126993,27.5825,0.126993,25.4329,0.126993,23.0068,0.126993,21.232
0.128008,103.557,0.128008,20.7723,0.128008,25.3566,0.128008,27.4323,0.128008,29.3368,0.128008,29.0569,0.128008,27.3574,0.128008,25.5245,0.128008,23.4927,0.128008,21.0107
0.128946,104.363,0.128946,20.6359,0.128946,25.4262,0.128946,27.8419,0.128946,29.1156,0.128946,29.0483,0.128946,27.9549,0.128946,25.8387,0.128946,23.445,0.128946,21.5829
0.129961,104.831,0.129961,21.1352,0.129961,25.6823,0.129961,27.8166,0.129961,29.7149,0.129961,29.4384,0.129961,27.7256,0.129961,25.8807,0.129961,23.9075,0.129961,21.4446
0.130977,105.608,0.130977,20.87,0.130977,25.7414,0.130977,28.148,0.130977,29.4603,0.130977,29.3454,0.130977,28.2768,0.130977,26.1806,0.130977,23.8608,0.130977,21.9868
0.131914,106.008,0.131914,21.3803,0.131914,25.8873,0.131914,28.097,0.131914,29.981,0.131914,29.7092,0.131914,28.076,0.131914,26.2335,0.131914,24.2542,0.131914,21.7183
0.13293,106.729,0.13293,21.1471,0.13293,26.0652,0.13293,28.4904,0.13293,29.8742,0.13293,29.848,0.13293,28.7212,0.13293,26.5654,0.13293,24.2017,0.13293,22.3311
0.133945,107.091,0.133945,21.6163,0.133945,26.1768,0.133945,28.4232,0.133945,30.3715,0.133945,30.1164,0.133945,28.4499,0.133945,26.6803,0.133945,24.6409,0.133945,22.148
0.134961,107.835,0.134961,21.4017,0.134961,26.4023,0.134961,28.8299,0.134961,30.1918,0.134961,30.1675,0.134961,28.9978,0.134961,26.8625,0.134961,24.5398,0.134961,22.786
0.135899,108.269,0.135899,21.8233,0.135899,26.5072,0.135899,28.7837,0.135899,30.7316,0.135899,30.4202,0.135899,28.8266,0.135899,27.0399,0.135899,25.0462,0.135899,22.6015
0.136914,108.979,0.136914,21.644,0.136914,26.7075,0.136914,29.1523,0.136914,30.5375,0.136914,30.5055,0.136914,29.4446,0.136914,27.3007,0.136914,24.9437,0.136914,23.156
0.13793,109.38,0.13793,22.2176,0.13793,26.7666,0.13793,29.1284,0.13793,31.0444,0.13793,30.8198,0.13793,29.2419,0.13793,27.4972,0.13793,25.4668,0.13793,23.001
0.138867,110.105,0.138867,21.9587,0.138867,27.0094,0.138867,29.4799,0.138867,30.857,0.138867,30.9423,0.138867,29.8575,0.138867,27.6502,0.138867,25.349,0.138867,23.5051
0.139883,110.419,0.139883,22.5047,0.139883,27.0556,0.139883,29.4756,0.139883,31.4325,0.139883,31.2341,0.139883,29.6162,0.139883,27.8581,0.139883,25.8602,0.139883,23.4002
0.140899,111.154,0.140899,22.178,0.140899,27.3465,0.140899,29.7774,0.140899,31.2327,0.140899,31.34,0.140899,30.2056,0.140899,28.0536,0.140899,25.7958,0.140899,23.9786
0.141836,111.53,0.141836,22.7965,0.141836,27.3756,0.141836,29.8332,0.141836,31.7906,0.141836,31.5164,0.141836,29.9901,0.141836,28.1876,0.141836,26.2831,0.141836,23.8427
0.142852,112.231,0.142852,22.5066,0.142852,27.645,0.142852,30.1279,0.142852,31.6218,0.142852,31.6719,0.142852,30.6114,0.142852,28.4308,0.142852,26.2078,0.142852,24.3367
0.143867,112.641,0.143867,22.9901,0.143867,27.7313,0.143867,30.1212,0.143867,32.1358,0.143867,31.9551,0.143867,30.4216,0.143867,28.6497,0.143867,26.7042,0.143867,24.279
0.144883,113.318,0.144883,22.7688,0.144883,27.9697,0.144883,30.4483,0.144883,31.9747,0.144883,32.1001,0.144883,31.0358,0.144883,28.8752,0.144883,26.5926,0.144883,24.7901
0.145821,113.666,0.145821,23.3186,0.145821,28.0169,0.145821,30.6019,0.145821,32.5211,0.145821,32.3046,0.145821,30.8241,0.145821,29.0946,0.145821,27.16,0.145821,24.6809
0.146836,114.325,0.146836,23.0435,0.146836,28.2563,0.146836,30.7955,0.146836,32.2493,0.146836,32.4887,0.146836,31.3686,0.146836,29.2996,0.146836,27.079,0.146836,25.2646
0.147852,114.711,0.147852,23.6119,0.147852,28.4017,0.147852,30.9237,0.147852,32.9326,0.147852,32.6756,0.147852,31.2523,0.147852,29.5528,0.147852,27.5014,0.147852,25.1845
0.148789,115.335,0.148789,23.3777,0.148789,28.6268,0.148789,31.1316,0.148789,32.7085,0.148789,32.8535,0.148789,31.8717,0.148789,29.7807,0.148789,27.5372,0.148789,25.6775
0.149805,115.607,0.149805,23.7583,0.149805,28.4461,0.149805,31.0787,0.149805,33.0719,0.149805,32.9341,0.149805,31.4678,0.149805,29.7793,0.149805,27.7856,0.149805,25.4091
0.150821,116.237,0.150821,23.5508,0.150821,28.8271,0.150821,31.3319,0.150821,33.0032,0.150821,33.2531,0.150821,32.0863,0.150821,30.0311,0.150821,27.819,0.150821,26.0342
0.151758,116.561,0.151758,24.1393,0.151758,28.9134,0.151758,31.5498,0.151758,33.583,0.151758,33.3799,0.151758,32.0629,0.151758,30.4035,0.151758,28.4051,0.151758,25.997
0.152774,117.138,0.152774,23.8884,0.152774,29.2305,0.152774,31.7506,0.152774,33.4052,0.152774,33.6202,0.152774,32.5545,0.152774,30.4965,0.152774,28.4031,0.152774,26.5087
0.15379,117.534,0.15379,24.3782,0.15379,29.2734,0.15379,31.9985,0.15379,34.0146,0.15379,33.8596,0.15379,32.4601,0.15379,30.8293,0.15379,28.7937,0.15379,26.5039
0.154727,118.101,0.154727,24.1574,0.154727,29.5562,0.154727,32.1807,0.154727,33.8282,0.154727,34.0532,0.154727,33.0433,0.154727,31.0296,0.154727,28.7999,0.154727,27.0151
0.155743,118.502,0.155743,24.7134,0.155743,29.5814,0.155743,32.369,0.155743,34.4004,0.155743,34.2621,0.155743,32.9007,0.155743,31.32,0.155743,29.2863,0.155743,26.9769
0.156758,119.069,0.156758,24.5541,0.156758,29.9553,0.156758,32.4754,0.156758,34.2573,0.156758,34.5491,0.156758,33.4877,0.156758,31.401,0.156758,29.2867,0.156758,27.5153
0.157774,119.427,0.157774,25.0686,0.157774,29.9329,0.157774,32.7867,0.157774,34.8448,0.157774,34.6426,0.157774,33.4486,0.157774,31.8025,0.157774,29.8289,0.157774,27.4957
0.158711,119.966,0.158711,24.8679,0.158711,30.3401,0.158711,32.8716,0.158711,34.6617,0.158711,35.0031,0.158711,33.945,0.158711,31.8469,0.158711,29.8485,0.158711,28.0775
0.159727,120.285,0.159727,25.3566,0.159727,30.3448,0.159727,33.1868,0.159727,35.2453,0.159727,35.1113,0.159727,33.8501,0.159727,32.2861,0.159727,30.2771,0.159727,27.9773
0.160743,120.819,0.160743,25.1163,0.160743,30.6514,0.160743,33.2001,0.160743,35.0288,0.160743,35.375,0.160743,34.388,0.160743,32.2765,0.160743,30.3143,0.160743,28.4752
0.16168,121.196,0.16168,25.6756,0.16168,30.6348,0.16168,33.5778,0.16168,35.6444,0.16168,35.5023,0.16168,34.335,0.16168,32.8072,0.16168,30.7544,0.16168,28.4327
0.162696,121.701,0.162696,25.4735,0.162696,31.0429,0.162696,33.6822,0.162696,35.53,0.162696,35.8914,0.162696,34.8896,0.162696,32.8702,0.162696,30.835,0.162696,29.0221
0.163712,122.107,0.163712,26.0356,0.163712,30.9986,0.163712,34.0017,0.163712,36.0302,0.163712,35.963,0.163712,34.8133,0.163712,33.255,0.163712,31.2332,0.163712,28.9262
0.164649,122.526,0.164649,25.7481,0.164649,31.3867,0.164649,34.1333,0.164649,35.951,0.164649,36.3511,0.164649,35.3588,0.164649,33.2984,0.164649,31.3453,0.164649,29.5547
0.165665,122.946,0.165665,26.2979,0.165665,31.3338,0.165665,34.4089,0.165665,36.5147,0.165665,36.4021,0.165665,35.3001,0.165665,33.7275,0.165665,31.7658,0.165665,29.4884
0.16668,123.332,0.16668,26.1372,0.16668,31.8221,0.16668,34.4724,0.16668,36.4813,0.16668,36.8303,0.16668,35.7884,0.16668,33.8453,0.16668,31.8669,0.16668,30.1107
0.167696,123.752,0.167696,26.6665,0.167696,31.6633,0.167696,34.8553,0.167696,36.9529,0.167696,36.9023,0.167696,35.8638,0.167696,34.3226,0.167696,32.2708,0.167696,30.0945
0.168633,124.152,0.168633,26.4815,0.168633,32.1497,0.168633,34.85,0.168633,36.9023,0.168633,37.3219,0.168633,36.2805,0.168633,34.3203,0.168633,32.4186,0.168633,30.589
0.169649,124.591,0.169649,27.0427,0.169649,32.0452,0.169649,35.2258,0.169649,37.4068,0.169649,37.352,0.169649,36.2929,0.169649,34.7718,0.169649,32.7781,0.169649,30.6057
0.170665,124.872,0.170665,26.8291,0.170665,32.5159,0.170665,35.2501,0.170665,37.3501,0.170665,37.7602,0.170665,36.7931,0.170665,34.7504,0.170665,32.9193,0.170665,31.1178
0.171602,125.344,0.171602,27.3388,0.171602,32.4253,0.171602,35.7121,0.171602,37.8875,0.171602,37.8751,0.171602,36.795,0.171602,35.314,0.171602,33.2798,0.171602,31.114
0.172618,125.726,0.172618,27.1643,0.172618,32.9684,0.172618,35.6621,0.172618,37.7158,0.172618,38.2809,0.172618,37.2786,0.172618,35.3636,0.172618,33.5239,0.172618,31.6118
0.173634,126.117,0.173634,27.6755,0.173634,32.8411,0.173634,36.1418,0.173634,38.3095,0.173634,38.268,0.173634,37.2972,0.173634,35.8895,0.173634,33.7976,0.173634,31.752
0.174571,126.403,0.174571,27.5858,0.174571,33.3971,0.174571,36.1046,0.174571,38.3071,0.174571,38.8135,0.174571,37.8279,0.174571,35.8685,0.174571,34.0661,0.174571,32.2684
0.175587,126.827,0.175587,28.0365,0.175587,33.2102,0.175587,36.5461,0.175587,38.793,0.175587,38.792,0.175587,37.8942,0.175587,36.3211,0.175587,34.3508,0.175587,32.3561
0.176602,127.156,0.176602,27.8782,0.176602,33.7762,0.176602,36.5609,0.176602,38.7186,0.176602,39.276,0.176602,38.3519,0.176602,36.4031,0.176602,34.6269,0.176602,32.8311
0.17754,127.419,0.17754,28.138,0.17754,33.3723,0.17754,36.7111,0.17754,38.9756,0.17754,39.0281,0.17754,38.1717,0.17754,36.7068,0.17754,34.6388,0.17754,32.6556
0.178555,127.728,0.178555,28.1542,0.178555,34.0675,0.178555,36.8537,0.178555,39.0896,0.178555,39.6852,0.178555,38.7839,0.178555,36.8232,0.178555,35.129,0.178555,33.2588
0.179571,128.105,0.179571,28.694,0.179571,33.8677,0.179571,37.3916,0.179571,39.6108,0.179571,39.6303,0.179571,38.8121,0.179571,37.4311,0.179571,35.3836,0.179571,33.419
0.180587,128.387,0.180587,28.5266,0.180587,34.5262,0.180587,37.2762,0.180587,39.6294,0.180587,40.2421,0.180587,39.2727,0.180587,37.3429,0.180587,35.6664,0.180587,33.9154
0.181524,128.773,0.181524,29.0178,0.181524,34.304,0.181524,37.8222,0.181524,40.0881,0.181524,40.163,0.181524,39.3733,0.181524,38.0353,0.181524,35.9858,0.181524,34.0737
0.18254,129.021,0.18254,28.8862,0.18254,35.0288,0.18254,37.7678,0.18254,40.1405,0.18254,40.7986,0.18254,39.853,0.18254,37.98,0.18254,36.3678,0.18254,34.552
0.183556,129.459,0.183556,29.4312,0.183556,34.7675,0.183556,38.3505,0.183556,40.6503,0.183556,40.7614,0.183556,40.0266,0.183556,38.6437,0.183556,36.6205,0.183556,34.7675
0.184493,129.741,0.184493,29.3597,0.184493,35.4098,0.184493,38.3052,0.184493,40.5678,0.184493,41.2673,0.184493,40.4286,0.184493,38.5541,0.184493,36.9562,0.184493,35.1352
0.185509,130.079,0.185509,29.8141,0.185509,35.1652,0.185509,38.7744,0.185509,41.14,0.185509,41.2521,0.185509,40.5487,0.185509,39.2226,0.185509,37.1655,0.185509,35.3288
0.186524,130.351,0.186524,29.6634,0.186524,35.8976,0.186524,38.7882,0.186524,41.1705,0.186524,41.8491,0.186524,40.9927,0.186524,39.1349,0.186524,37.6052,0.186524,35.7283
0.187462,130.713,0.187462,30.1393,0.187462,35.6153,0.187462,39.3037,0.187462,41.676,0.187462,41.7341,0.187462,41.16,0.187462,39.8521,0.187462,37.8036,0.187462,35.9901
0.188478,130.928,0.188478,30.0792,0.188478,36.2882,0.188478,39.1749,0.188478,41.6931,0.188478,42.3903,0.188478,41.5124,0.188478,39.7195,0.188478,38.2799,0.188478,36.3678
0.189493,131.338,0.189493,30.5647,0.189493,35.9997,0.189493,39.7472,0.189493,42.1495,0.189493,42.3245,0.189493,41.7084,0.189493,40.4624,0.189493,38.3381,0.189493,36.6096
0.190509,131.515,0.190509,30.4388,0.190509,36.6367,0.190509,39.6728,0.190509,42.1857,0.190509,42.9839,0.190509,42.0956,0.190509,40.244,0.190509,38.8912,0.190509,36.9591
0.191446,131.901,0.191446,30.8984,0.191446,36.4875,0.191446,40.2645,0.191446,42.5743,0.191446,42.879,0.191446,42.3049,0.191446,41.0465,0.191446,39.0834,0.191446,37.3143
0.192462,132.101,0.192462,30.815,0.192462,37.1307,0.192462,40.1367,0.192462,42.6444,0.192462,43.5552,0.192462,42.653,0.192462,40.9679,0.192462,39.5044,0.192462,37.6252
0.193478,132.464,0.193478,31.2809,0.193478,36.9491,0.193478,40.8205,0.193478,43.1647,0.193478,43.3869,0.193478,42.9138,0.193478,41.6869,0.193478,39.6666,0.193478,37.9862
0.194415,132.645,0.194415,31.2408,0.194415,37.507,0.194415,40.6136,0.194415,43.2128,0.194415,44.0854,0.194415,43.1947,0.194415,41.5091,0.194415,40.1396,0.194415,38.3328
0.195431,132.983,0.195431,31.7143,0.195431,37.3744,0.195431,41.2826,0.195431,43.7078,0.195431,43.9505,0.195431,43.5061,0.195431,42.335,0.195431,40.3198,0.195431,38.6733
0.196446,133.203,0.196446,31.6728,0.196446,37.9943,0.196446,41.1095,0.196446,43.8375,0.196446,44.6772,0.196446,43.8384,0.196446,42.2587,0.196446,40.8215,0.196446,38.938
0.197384,133.503,0.197384,32.0844,0.197384,37.7568,0.197384,41.7647,0.197384,44.188,0.197384,44.5556,0.197384,44.1455,0.197384,42.9558,0.197384,40.9664,0.197384,39.3619
0.1984,133.675,0.1984,32.0791,0.1984,38.5393,0.1984,41.583,0.1984,44.3577,0.1984,45.2666,0.1984,44.4245,0.1984,42.8113,0.1984,41.6369,0.1984,39.6556
0.199415,134.004,0.199415,32.5006,0.199415,38.3085,0.199415,42.3559,0.199415,44.6877,0.199415,45.0701,0.199415,44.7001,0.199415,43.5604,0.199415,41.5987,0.199415,40.1177
0.200353,134.171,0.200353,32.4968,0.200353,38.8874,0.200353,42.0875,0.200353,44.846,0.200353,45.7806,0.200353,44.9905,0.200353,43.3864,0.200353,42.1189,0.200353,40.3833
0.201368,134.533,0.201368,32.8587,0.201368,38.7057,0.201368,42.8046,0.201368,45.2046,0.201368,45.6361,0.201368,45.371,0.201368,44.2399,0.201368,42.241,0.201368,40.7538
0.202384,134.652,0.202384,32.9522,0.202384,39.3433,0.202384,42.561,0.202384,45.4487,0.202384,46.4696,0.202384,45.618,0.202384,44.1183,0.202384,42.8371,0.202384,40.9898
0.2034,134.986,0.2034,33.2302,0.2034,39.1816,0.2034,43.2514,0.2034,45.7773,0.2034,46.2441,0.2034,46.0285,0.2034,44.9514,0.2034,42.9444,0.2034,41.5529
0.204337,134.914,0.204337,33.0724,0.204337,39.4687,0.204337,42.8051,0.204337,45.7243,0.204337,46.6914,0.204337,45.9427,0.204337,44.4149,0.204337,43.271,0.204337,41.3684
0.205353,135.339,0.205353,33.4514,0.205353,39.4882,0.205353,43.642,0.205353,46.1745,0.205353,46.719,0.205353,46.4715,0.205353,45.3891,0.205353,43.4822,0.205353,42.1008
0.206368,135.391,0.206368,33.6536,0.206368,40.213,0.206368,43.4703,0.206368,46.4644,0.206368,47.4467,0.206368,46.7328,0.206368,45.299,0.206368,44.105,0.206368,42.3497
0.207306,135.825,0.207306,34.0303,0.207306,40.0757,0.207306,44.3296,0.207306,46.7653,0.207306,47.3456,0.207306,47.2049,0.207306,46.0944,0.207306,44.2547,0.207306,42.9277
0.208322,135.82,0.208322,34.1548,0.208322,40.7042,0.208322,44.1002,0.208322,47.0747,0.208322,48.1071,0.208322,47.4119,0.208322,46.0424,0.208322,44.9366,0.208322,43.1165
0.209337,136.316,0.209337,34.4156,0.209337,40.5435,0.209337,44.8603,0.209337,47.3651,0.209337,47.9621,0.209337,47.8653,0.209337,46.812,0.209337,44.9862,0.209337,43.6048
0.210275,136.183,0.210275,34.6254,0.210275,41.0737,0.210275,44.5313,0.210275,47.6546,0.210275,48.707,0.210275,47.9974,0.210275,46.6618,0.210275,45.576,0.210275,43.8284
0.21129,136.674,0.21129,34.8424,0.21129,41.0961,0.21129,45.3557,0.21129,47.9001,0.21129,48.6154,0.21129,48.5515,0.21129,47.4862,0.21129,45.7429,0.21129,44.4688
0.212305,136.607,0.212305,35.057,0.212305,41.6431,0.212305,45.1207,0.212305,48.2344,0.212305,49.3583,0.212305,48.624,0.212305,47.4538,0.212305,46.3933,0.212305,44.5861
0.213243,137.122,0.213243,35.2792,0.213243,41.4976,0.213243,45.8516,0.213243,48.4599,0.213243,49.2138,0.213243,49.1909,0.213243,48.2554,0.213243,46.3933,0.213243,45.1435
0.214258,137.027,0.214258,35.4189,0.214258,42.117,0.214258,45.607,0.214258,48.8081,0.214258,49.9482,0.214258,49.3788,0.214258,48.1018,0.214258,47.1358,0.214258,45.3724
0.215274,137.475,0.215274,35.7107,0.215274,42.0474,0.215274,46.4954,0.215274,49.0284,0.215274,49.8838,0.215274,49.9348,0.215274,48.8781,0.215274,47.1563,0.215274,46.0362
0.21629,137.394,0.21629,35.9596,0.21629,42.6096,0.21629,46.257,0.21629,49.4542,0.21629,50.6529,0.21629,49.9901,0.21629,48.8929,0.21629,47.9001,0.21629,46.2474
0.217227,137.837,0.217227,36.1804,0.217227,42.4875,0.217227,46.9202,0.217227,49.5753,0.217227,50.5521,0.217227,50.5218,0.217227,49.5963,0.217227,47.9149,0.217227,46.8411
0.218243,137.747,0.218243,36.3988,0.218243,43.1613,0.218243,46.7872,0.218243,49.9567,0.218243,51.2292,0.218243,50.7667,0.218243,49.6459,0.218243,48.633,0.218243,46.9407
0.219258,138.19,0.219258,36.5757,0.219258,42.9963,0.219258,47.5587,0.219258,50.2095,0.219258,51.1004,0.219258,51.315,0.219258,50.2796,0.219258,48.6249,0.219258,47.7061
0.220196,138.114,0.220196,36.8036,0.220196,43.517,0.220196,47.3756,0.220196,50.6761,0.220196,51.8109,0.220196,51.3389,0.220196,50.3613,0.220196,49.395,0.220196,47.6932
0.221211,138.519,0.221211,36.93,0.221211,43.466,0.221211,48.0136,0.221211,50.8811,0.221211,51.7728,0.221211,51.9731,0.221211,51.0861,0.221211,49.3803,0.221211,48.4752
0.222227,138.481,0.222227,37.2757,0.222227,44.0754,0.222227,47.944,0.222227,51.3103,0.222227,52.4499,0.222227,51.9874,0.222227,51.1386,0.222227,50.2443,0.222227,48.501
0.223165,138.906,0.223165,37.3863,0.223165,43.9486,0.223165,48.5691,0.223165,51.4342,0.223165,52.4117,0.223165,52.6645,0.223165,51.7537,0.223165,50.2135,0.223165,49.23
0.22418,138.805,0.22418,37.7578,0.22418,44.5203,0.22418,48.5229,0.22418,51.9254,0.22418,53.1318,0.22418,52.7455,0.22418,51.8348,0.22418,51.0194,0.22418,49.3502
0.225196,139.23,0.225196,37.8708,0.225196,44.5089,0.225196,49.1724,0.225196,51.9206,0.225196,53.1127,0.225196,53.3845,0.225196,52.5214,0.225196,50.8811,0.225196,50.0793
0.226212,139.077,0.226212,38.2313,0.226212,45.0925,0.226212,49.0503,0.226212,52.5357,0.226212,53.7517,0.226212,53.3988,0.226212,52.5977,0.226212,51.8109,0.226212,50.1897
0.227149,139.554,0.227149,38.329,0.227149,45.1059,0.227149,49.7279,0.227149,52.5739,0.227149,53.8327,0.227149,54.0711,0.227149,53.2224,0.227149,51.7966,0.227149,50.9812
0.228165,139.421,0.228165,38.7296,0.228165,45.6051,0.228165,49.5934,0.228165,53.1127,0.228165,54.4097,0.228165,54.0998,0.228165,53.3607,0.228165,52.6263,0.228165,51.0337
0.22918,139.826,0.22918,38.7491,0.22918,45.566,0.22918,50.2991,0.22918,53.189,0.22918,54.4145,0.22918,54.8293,0.22918,54.0044,0.22918,52.5739,0.22918,51.7537
0.230118,139.654,0.230118,39.1111,0.230118,46.0448,0.230118,50.1801,0.230118,53.6944,0.230118,55.1011,0.230118,54.8245,0.230118,54.0521,0.230118,53.3845,0.230118,51.7632
0.231133,140.131,0.231133,39.2326,0.231133,46.0562,0.231133,50.8382,0.231133,53.8089,0.231133,55.1345,0.231133,55.4301,0.231133,54.7196,0.231133,53.3082,0.231133,52.6454
0.232149,139.764,0.232149,39.276,0.232149,46.1959,0.232149,50.409,0.232149,53.9901,0.232149,55.3443,0.232149,55.144,0.232149,54.3811,0.232149,53.7755,0.232149,52.3307
0.233087,140.217,0.233087,39.5297,0.233087,46.3762,0.233087,51.2244,0.233087,54.1903,0.233087,55.5684,0.233087,55.9213,0.233087,55.2823,0.233087,53.8566,0.233087,53.1985
0.234102,140.093,0.234102,39.946,0.234102,46.9264,0.234102,51.2006,0.234102,54.8484,0.234102,56.2455,0.234102,56.0977,0.234102,55.4587,0.234102,54.8961,0.234102,53.3797
0.235118,140.47,0.235118,40.0108,0.235118,47.0228,0.235118,51.8109,0.235118,54.8865,0.235118,56.3314,0.235118,56.7796,0.235118,56.2264,0.235118,54.8198,0.235118,54.1999
0.236055,140.384,0.236055,40.5778,0.236055,47.5363,0.236055,51.8348,0.236055,55.597,0.236055,56.9608,0.236055,56.8416,0.236055,56.3314,0.236055,55.7258,0.236055,54.3191
0.237071,140.746,0.237071,40.4963,0.237071,47.5926,0.237071,52.4785,0.237071,55.4873,0.237071,57.0133,0.237071,57.6189,0.237071,56.8988,0.237071,55.7258,0.237071,55.1345
0.238087,140.641,0.238087,41.0651,0.238087,48.0699,0.238087,52.4165,0.238087,56.2074,0.238087,57.6808,0.238087,57.5616,0.238087,57.0991,0.238087,56.5507,0.238087,55.1822
0.239102,140.956,0.239102,40.9612,0.239102,48.0852,0.239102,53.0746,0.239102,56.2217,0.239102,57.6379,0.239102,58.3246,0.239102,57.7714,0.239102,56.5174,0.239102,56.0643
0.24004,140.861,0.24004,41.541,0.24004,48.5625,0.24004,52.9649,0.24004,56.9036,0.24004,58.3389,0.24004,58.3484,0.24004,57.8907,0.24004,57.3804,0.24004,56.0643
0.241055,141.209,0.241055,41.5034,0.241055,48.7055,0.241055,53.642,0.241055,56.8273,0.241055,58.4247,0.241055,59.1686,0.241055,58.5392,0.241055,57.3566,0.241055,56.999
0.242071,141.089,0.242071,42.025,0.242071,49.139,0.242071,53.6754,0.242071,57.5283,0.242071,59.14,0.242071,59.0589,0.242071,58.7442,0.242071,58.3007,0.242071,56.937
0.243009,141.428,0.243009,41.9835,0.243009,49.2649,0.243009,54.2142,0.243009,57.4663,0.243009,59.1304,0.243009,59.8838,0.243009,59.345,0.243009,58.2054,0.243009,57.9336
0.244024,141.295,0.244024,42.4465,0.244024,49.6745,0.244024,54.1999,0.244024,58.1529,0.244024,59.7742,0.244024,59.7646,0.244024,59.531,0.244024,59.1447,0.244024,57.8954
0.24504,141.671,0.24504,42.4389,0.24504,49.8194,0.24504,54.8245,0.24504,58.1863,0.24504,59.8505,0.24504,60.6325,0.24504,60.1509,0.24504,59.1352,0.24504,58.8014
0.245977,141.6,0.245977,43.0178,0.245977,50.1408,0.245977,54.8627,0.245977,58.7823,0.245977,60.5133,0.245977,60.5323,0.245977,60.3941,0.245977,60.0317,0.245977,58.6917
0.246993,141.852,0.246993,42.9911,0.246993,50.3232,0.246993,55.3872,0.246993,58.8253,0.246993,60.5276,0.246993,61.3763,0.246993,60.9186,0.246993,59.9601,0.246993,59.6883
0.248009,141.762,0.248009,43.5642,0.248009,50.719,0.248009,55.454,0.248009,59.4976,0.248009,61.1713,0.248009,61.343,0.248009,61.2047,0.248009,60.8327,0.248009,59.6502
0.249024,142.062,0.249024,43.3602,0.249024,50.8334,0.249024,55.9642,0.249024,59.4785,0.249024,61.2619,0.249024,62.1154,0.249024,61.7244,0.249024,60.8423,0.249024,60.5466
0.249962,141.924,0.249962,44.0625,0.249962,51.2006,0.249962,56.0357,0.249962,60.1223,0.249962,61.8818,0.249962,62.0677,0.249962,62.0058,0.249962,61.7244,0.249962,60.5562
0.250978,142.339,0.250978,43.9405,0.250978,51.4009,0.250978,56.6127,0.250978,60.0793,0.250978,62.0105,0.250978,62.9261,0.250978,62.6161,0.250978,61.796,0.250978,61.5528
