Date and time:,2022-05-10 10:21:49
14.9,-833.3
14.91,-832.728
14.92,-833.014
14.93,-832.442
14.94,-832.776
14.95,-832.203
14.96,-832.49
14.97,-831.917
14.98,-832.203
14.99,-831.679
15,-831.965
15.01,-831.393
15.02,-831.631
15.03,-831.107
15.04,-831.393
15.05,-830.868
15.06,-831.154
15.07,-830.582
15.08,-830.868
15.09,-830.344
15.1,-830.582
15.11,-830.058
15.12,-830.344
15.13,-829.819
15.14,-830.105
15.15,-829.533
15.16,-829.772
15.17,-829.247
15.18,-829.533
15.19,-829.009
15.2,-829.295
15.21,-828.77
15.22,-829.009
15.23,-828.484
15.24,-828.818
15.25,-828.246
15.26,-828.532
15.27,-828.007
15.28,-828.293
15.29,-827.721
15.3,-828.007
15.31,-827.483
15.32,-827.769
15.33,-827.244
15.34,-827.483
15.35,-826.958
15.36,-827.244
15.37,-826.72
15.38,-827.006
15.39,-826.434
15.4,-826.72
15.41,-826.148
15.42,-826.434
15.43,-825.909
15.44,-826.148
15.45,-825.671
15.46,-825.909
15.47,-825.385
15.48,-825.671
15.49,-825.146
15.5,-825.385
15.51,-824.86
15.52,-825.146
15.53,-824.574
15.54,-824.86
15.55,-824.383
15.56,-824.622
15.57,-824.097
15.58,-824.336
15.59,-823.859
15.6,-824.145
15.61,-823.573
15.62,-823.811
15.63,-823.287
15.64,-823.573
15.65,-823.048
15.66,-823.334
15.67,-822.762
15.68,-823.096
15.69,-822.524
15.7,-822.81
15.71,-822.285
15.72,-822.571
15.73,-822.047
15.74,-822.333
15.75,-821.808
15.76,-822.047
15.77,-821.522
15.78,-821.808
15.79,-821.331
15.8,-821.57
15.81,-821.045
15.82,-821.284
15.83,-820.807
15.84,-821.045
15.85,-820.521
15.86,-820.807
15.87,-820.33
15.88,-820.569
15.89,-820.044
15.9,-820.33
15.91,-819.806
15.92,-820.044
15.93,-819.52
15.94,-819.806
15.95,-819.281
15.96,-819.567
15.97,-818.995
15.98,-819.329
15.99,-818.804
16,-819.043
16.01,-818.566
16.02,-818.804
16.03,-818.28
16.04,-818.566
16.05,-818.041
16.06,-818.327
16.07,-817.803
16.08,-818.041
16.09,-817.517
16.1,-817.851
16.11,-817.326
16.12,-817.612
16.13,-817.088
16.14,-817.326
16.15,-816.849
16.16,-817.088
16.17,-816.563
16.18,-816.802
16.19,-816.325
16.2,-816.563
16.21,-816.086
16.22,-816.277
16.23,-815.753
16.24,-816.039
16.25,-815.466
16.26,-815.753
16.27,-815.228
16.28,-815.514
16.29,-814.99
16.3,-815.228
16.31,-814.751
16.32,-814.99
16.33,-814.465
16.34,-814.799
16.35,-814.227
16.36,-814.56
16.37,-814.036
16.38,-814.274
16.39,-813.702
16.4,-813.988
16.41,-813.464
16.42,-813.75
16.43,-813.273
16.44,-813.511
16.45,-813.035
16.46,-813.321
16.47,-812.796
16.48,-813.082
16.49,-812.558
16.5,-812.844
16.51,-812.319
16.52,-812.605
16.53,-812.08
16.54,-812.366
16.55,-811.842
16.56,-812.128
16.57,-811.604
16.58,-811.842
16.59,-811.365
16.6,-811.651
16.61,-811.127
16.62,-811.413
16.63,-810.888
16.64,-811.127
16.65,-810.65
16.66,-810.888
16.67,-810.364
16.68,-810.65
16.69,-810.173
16.7,-810.411
16.71,-809.935
16.72,-810.221
16.73,-809.696
16.74,-809.935
16.75,-809.41
16.76,-809.696
16.77,-809.219
16.78,-809.458
16.79,-808.981
16.8,-809.219
16.81,-808.743
16.82,-809.029
16.83,-808.504
16.84,-808.743
16.85,-808.266
16.86,-808.504
16.87,-807.98
16.88,-808.266
16.89,-807.741
16.9,-808.027
16.91,-807.503
16.92,-807.789
16.93,-807.264
16.94,-807.503
16.95,-807.026
16.96,-807.312
16.97,-806.787
16.98,-807.074
16.99,-806.597
17,-806.835
17.01,-806.311
17.02,-806.549
17.03,-806.025
17.04,-806.311
17.05,-805.834
17.06,-806.12
17.07,-805.595
17.08,-805.881
17.09,-805.309
17.1,-805.595
17.11,-805.119
17.12,-805.357
17.13,-804.88
17.14,-805.119
17.15,-804.642
17.16,-804.88
17.17,-804.356
17.18,-804.642
17.19,-804.117
17.2,-804.403
17.21,-803.879
17.22,-804.117
17.23,-803.64
17.24,-803.926
17.25,-803.45
17.26,-803.688
17.27,-803.164
17.28,-803.402
17.29,-802.925
17.3,-803.164
17.31,-802.687
17.32,-802.973
17.33,-802.448
17.34,-802.734
17.35,-802.162
17.36,-802.448
17.37,-801.924
17.38,-802.21
17.39,-801.781
17.4,-801.971
17.41,-801.495
17.42,-801.781
17.43,-801.256
17.44,-801.542
17.45,-801.065
17.46,-801.304
17.47,-800.779
17.48,-801.065
17.49,-800.541
17.5,-800.827
17.51,-800.35
17.52,-800.589
17.53,-800.112
17.54,-800.35
17.55,-799.873
17.56,-800.159
17.57,-799.587
17.58,-799.921
17.59,-799.396
17.6,-799.683
17.61,-799.158
17.62,-799.396
17.63,-798.92
17.64,-799.206
17.65,-798.729
17.66,-798.967
17.67,-798.491
17.68,-798.729
17.69,-798.204
17.7,-798.491
17.71,-797.966
17.72,-798.204
17.73,-797.728
17.74,-798.014
17.75,-797.489
17.76,-797.728
17.77,-797.298
17.78,-797.537
17.79,-797.012
17.8,-797.298
17.81,-796.774
17.82,-797.06
17.83,-796.536
17.84,-796.774
17.85,-796.345
17.86,-796.536
17.87,-796.059
17.88,-796.345
17.89,-795.868
17.9,-796.106
17.91,-795.63
17.92,-795.82
17.93,-795.391
17.94,-795.63
17.95,-795.153
17.96,-795.391
17.97,-794.914
17.98,-795.153
17.99,-794.676
18,-794.962
18.01,-794.437
18.02,-794.676
18.03,-794.199
18.04,-794.485
18.05,-793.961
18.06,-794.247
18.07,-793.722
18.08,-793.961
18.09,-793.484
18.1,-793.722
18.11,-793.245
18.12,-793.531
18.13,-793.055
18.14,-793.293
18.15,-792.768
18.16,-793.055
18.17,-792.53
18.18,-792.816
18.19,-792.339
18.2,-792.578
18.21,-792.101
18.22,-792.292
18.23,-791.815
18.24,-792.053
18.25,-791.624
18.26,-791.862
18.27,-791.386
18.28,-791.624
18.29,-791.147
18.3,-791.386
18.31,-790.909
18.32,-791.147
18.33,-790.67
18.34,-790.909
18.35,-790.432
18.36,-790.67
18.37,-790.194
18.38,-790.432
18.39,-789.955
18.4,-790.241
18.41,-789.717
18.42,-789.955
18.43,-789.478
18.44,-789.717
18.45,-789.24
18.46,-789.478
18.47,-789.001
18.48,-789.24
18.49,-788.763
18.5,-789.001
18.51,-788.525
18.52,-788.811
18.53,-788.286
18.54,-788.572
18.55,-788.048
18.56,-788.286
18.57,-787.762
18.58,-788.048
18.59,-787.523
18.6,-787.809
18.61,-787.333
18.62,-787.571
18.63,-787.094
18.64,-787.333
18.65,-786.856
18.66,-787.094
18.67,-786.617
18.68,-786.856
18.69,-786.379
18.7,-786.617
18.71,-786.14
18.72,-786.379
18.73,-785.902
18.74,-786.14
18.75,-785.664
18.76,-785.902
18.77,-785.425
18.78,-785.664
18.79,-785.187
18.8,-785.473
18.81,-784.948
18.82,-785.187
18.83,-784.71
18.84,-784.948
18.85,-784.471
18.86,-784.71
18.87,-784.233
18.88,-784.471
18.89,-783.995
18.9,-784.233
18.91,-783.756
18.92,-783.995
18.93,-783.518
18.94,-783.756
18.95,-783.279
18.96,-783.518
18.97,-783.041
18.98,-783.279
18.99,-782.803
19,-783.041
19.01,-782.612
19.02,-782.803
19.03,-782.326
19.04,-782.612
19.05,-782.087
19.06,-782.373
19.07,-781.849
19.08,-782.087
19.09,-781.61
19.1,-781.849
19.11,-781.372
19.12,-781.61
19.13,-781.134
19.14,-781.372
19.15,-780.895
19.16,-781.134
19.17,-780.657
19.18,-780.895
19.19,-780.418
19.2,-780.657
19.21,-780.18
19.22,-780.418
19.23,-779.942
19.24,-780.18
19.25,-779.703
19.26,-779.894
19.27,-779.417
19.28,-779.655
19.29,-779.131
19.3,-779.417
19.31,-778.94
19.32,-779.179
19.33,-778.654
19.34,-778.94
19.35,-778.463
19.36,-778.702
19.37,-778.225
19.38,-778.463
19.39,-777.987
19.4,-778.177
19.41,-777.748
19.42,-777.987
19.43,-777.462
19.44,-777.7
19.45,-777.271
19.46,-777.51
19.47,-777.033
19.48,-777.224
19.49,-776.794
19.5,-776.985
19.51,-776.508
19.52,-776.747
19.53,-776.27
19.54,-776.508
19.55,-776.031
19.56,-776.27
19.57,-775.841
19.58,-776.031
19.59,-775.555
19.6,-775.793
19.61,-775.316
19.62,-775.507
19.63,-775.078
19.64,-775.269
19.65,-774.792
19.66,-775.03
19.67,-774.553
19.68,-774.839
19.69,-774.363
19.7,-774.553
19.71,-774.029
19.72,-774.315
19.73,-773.838
19.74,-774.076
19.75,-773.6
19.76,-773.79
19.77,-773.314
19.78,-773.552
19.79,-773.123
19.8,-773.266
19.81,-772.837
19.82,-773.027
19.83,-772.598
19.84,-772.789
19.85,-772.36
19.86,-772.598
19.87,-772.121
19.88,-772.36
19.89,-771.835
19.9,-772.074
19.91,-771.645
19.92,-771.835
19.93,-771.406
19.94,-771.645
19.95,-771.12
19.96,-771.359
19.97,-770.882
19.98,-771.072
19.99,-770.596
20,-770.882
20.01,-770.405
20.02,-770.596
20.03,-770.119
20.04,-770.357
20.05,-769.88
20.06,-770.119
20.07,-769.642
20.08,-769.833
20.09,-769.403
20.1,-769.594
20.11,-769.165
20.12,-769.356
20.13,-768.927
20.14,-769.117
20.15,-768.641
20.16,-768.879
20.17,-768.402
20.18,-768.593
20.19,-768.164
20.2,-768.402
20.21,-767.925
20.22,-768.164
20.23,-767.639
20.24,-767.83
20.25,-767.401
20.26,-767.591
20.27,-767.162
20.28,-767.353
20.29,-766.876
20.3,-767.115
20.31,-766.638
20.32,-766.876
20.33,-766.399
20.34,-766.638
20.35,-766.161
20.36,-766.352
20.37,-765.923
20.38,-766.113
20.39,-765.636
20.4,-765.875
20.41,-765.398
20.42,-765.589
20.43,-765.16
20.44,-765.35
20.45,-764.921
20.46,-765.112
20.47,-764.683
20.48,-764.874
20.49,-764.397
20.5,-764.635
20.51,-764.111
20.52,-764.397
20.53,-763.872
20.54,-764.111
20.55,-763.634
20.56,-763.824
20.57,-763.395
20.58,-763.586
20.59,-763.157
20.6,-763.395
20.61,-762.871
20.62,-763.109
20.63,-762.68
20.64,-762.823
20.65,-762.394
20.66,-762.585
20.67,-762.156
20.68,-762.346
20.69,-761.869
20.7,-762.06
20.71,-761.631
20.72,-761.869
20.73,-761.393
20.74,-761.583
20.75,-761.107
20.76,-761.345
20.77,-760.868
20.78,-761.107
20.79,-760.63
20.8,-760.82
20.81,-760.344
20.82,-760.582
20.83,-760.153
20.84,-760.344
20.85,-759.867
20.86,-760.105
20.87,-759.581
20.88,-759.819
20.89,-759.342
20.9,-759.581
20.91,-759.104
20.92,-759.294
20.93,-758.865
20.94,-759.056
20.95,-758.627
20.96,-758.818
20.97,-758.341
20.98,-758.579
20.99,-758.102
21,-758.293
21.01,-757.816
21.02,-758.055
21.03,-757.578
21.04,-757.816
21.05,-757.339
21.06,-757.53
21.07,-757.101
21.08,-757.292
21.09,-756.815
21.1,-757.053
21.11,-756.577
21.12,-756.767
21.13,-756.338
21.14,-756.481
21.15,-756.052
21.16,-756.29
21.17,-755.814
21.18,-756.004
21.19,-755.527
21.2,-755.718
21.21,-755.289
21.22,-755.48
21.23,-755.051
21.24,-755.194
21.25,-754.765
21.26,-754.955
21.27,-754.526
21.28,-754.669
21.29,-754.24
21.3,-754.431
21.31,-754.002
21.32,-754.24
21.33,-753.763
21.34,-753.906
21.35,-753.525
21.36,-753.716
21.37,-753.286
21.38,-753.429
21.39,-753
21.4,-753.239
21.41,-752.714
21.42,-752.953
21.43,-752.523
21.44,-752.714
21.45,-752.237
21.46,-752.428
21.47,-751.999
21.48,-752.142
21.49,-751.713
21.5,-751.951
21.51,-751.474
21.52,-751.665
21.53,-751.236
21.54,-751.427
21.55,-750.95
21.56,-751.141
21.57,-750.759
21.58,-750.902
21.59,-750.473
21.6,-750.664
21.61,-750.235
21.62,-750.425
21.63,-749.948
21.64,-750.139
21.65,-749.71
21.66,-749.901
21.67,-749.472
21.68,-749.662
21.69,-749.233
21.7,-749.424
21.71,-748.947
21.72,-749.186
21.73,-748.709
21.74,-748.899
21.75,-748.423
21.76,-748.661
21.77,-748.232
21.78,-748.423
21.79,-747.993
21.8,-748.184
21.81,-747.707
21.82,-747.898
21.83,-747.469
21.84,-747.66
21.85,-747.183
21.86,-747.421
21.87,-746.992
21.88,-747.135
21.89,-746.706
21.9,-746.897
21.91,-746.468
21.92,-746.658
21.93,-746.229
21.94,-746.42
21.95,-745.991
21.96,-746.134
21.97,-745.705
21.98,-745.943
21.99,-745.466
22,-745.657
22.01,-745.228
22.02,-745.419
22.03,-744.942
22.04,-745.132
22.05,-744.703
22.06,-744.942
22.07,-744.465
22.08,-744.703
22.09,-744.226
22.1,-744.417
22.11,-743.988
22.12,-744.179
22.13,-743.75
22.14,-743.94
22.15,-743.464
22.16,-743.702
22.17,-743.225
22.18,-743.416
22.19,-742.987
22.2,-743.13
22.21,-742.748
22.22,-742.939
22.23,-742.51
22.24,-742.701
22.25,-742.271
22.26,-742.462
22.27,-742.033
22.28,-742.224
22.29,-741.795
22.3,-741.985
22.31,-741.508
22.32,-741.747
22.33,-741.27
22.34,-741.461
22.35,-741.032
22.36,-741.222
22.37,-740.793
22.38,-740.984
22.39,-740.602
22.4,-740.698
22.41,-740.316
22.42,-740.459
22.43,-740.03
22.44,-740.221
22.45,-739.792
22.46,-739.983
22.47,-739.601
22.48,-739.792
22.49,-739.363
22.5,-739.506
22.51,-739.077
22.52,-739.267
22.53,-738.791
22.54,-739.029
22.55,-738.6
22.56,-738.791
22.57,-738.361
22.58,-738.552
22.59,-738.123
22.6,-738.314
22.61,-737.885
22.62,-738.075
22.63,-737.646
22.64,-737.789
22.65,-737.36
22.66,-737.551
22.67,-737.122
22.68,-737.312
22.69,-736.931
22.7,-737.074
22.71,-736.645
22.72,-736.835
22.73,-736.406
22.74,-736.597
22.75,-736.168
22.76,-736.359
22.77,-735.93
22.78,-736.12
22.79,-735.691
22.8,-735.882
22.81,-735.453
22.82,-735.643
22.83,-735.262
22.84,-735.405
22.85,-734.976
22.86,-735.167
22.87,-734.785
22.88,-734.88
22.89,-734.547
22.9,-734.69
22.91,-734.261
22.92,-734.451
22.93,-734.022
22.94,-734.213
22.95,-733.831
22.96,-733.974
22.97,-733.545
22.98,-733.784
22.99,-733.307
23,-733.498
23.01,-733.068
23.02,-733.259
23.03,-732.878
23.04,-733.021
23.05,-732.639
23.06,-732.782
23.07,-732.401
23.08,-732.592
23.09,-732.21
23.1,-732.401
23.11,-731.972
23.12,-732.115
23.13,-731.686
23.14,-731.876
23.15,-731.495
23.16,-731.686
23.17,-731.304
23.18,-731.447
23.19,-731.066
23.2,-731.256
23.21,-730.827
23.22,-731.018
23.23,-730.637
23.24,-730.78
23.25,-730.35
23.26,-730.589
23.27,-730.112
23.28,-730.35
23.29,-729.874
23.3,-730.112
23.31,-729.635
23.32,-729.826
23.33,-729.445
23.34,-729.588
23.35,-729.206
23.36,-729.349
23.37,-728.968
23.38,-729.158
23.39,-728.729
23.4,-728.92
23.41,-728.491
23.42,-728.682
23.43,-728.252
23.44,-728.443
23.45,-728.014
23.46,-728.205
23.47,-727.823
23.48,-727.966
23.49,-727.585
23.5,-727.776
23.51,-727.346
23.52,-727.537
23.53,-727.108
23.54,-727.299
23.55,-726.87
23.56,-727.06
23.57,-726.631
23.58,-726.822
23.59,-726.44
23.6,-726.631
23.61,-726.202
23.62,-726.393
23.63,-726.011
23.64,-726.202
23.65,-725.773
23.66,-725.964
23.67,-725.534
23.68,-725.725
23.69,-725.296
23.7,-725.487
23.71,-725.105
23.72,-725.248
23.73,-724.867
23.74,-725.058
23.75,-724.676
23.76,-724.819
23.77,-724.39
23.78,-724.628
23.79,-724.199
23.8,-724.39
23.81,-723.961
23.82,-724.152
23.83,-723.722
23.84,-723.913
23.85,-723.532
23.86,-723.722
23.87,-723.293
23.88,-723.484
23.89,-723.055
23.9,-723.246
23.91,-722.816
23.92,-723.007
23.93,-722.626
23.94,-722.816
23.95,-722.387
23.96,-722.578
23.97,-722.149
23.98,-722.34
23.99,-721.958
24,-722.149
24.01,-721.72
24.02,-721.91
24.03,-721.529
24.04,-721.672
24.05,-721.291
24.06,-721.481
24.07,-721.052
24.08,-721.243
24.09,-720.814
24.1,-721.005
24.11,-720.575
24.12,-720.814
24.13,-720.385
24.14,-720.575
24.15,-720.146
24.16,-720.385
24.17,-719.955
24.18,-720.146
24.19,-719.717
24.2,-719.908
24.21,-719.526
24.22,-719.669
24.23,-719.288
24.24,-719.526
24.25,-719.145
24.26,-719.24
24.27,-718.906
24.28,-719.002
24.29,-718.62
24.3,-718.811
24.31,-718.43
24.32,-718.573
24.33,-718.239
24.34,-718.382
24.35,-718
24.36,-718.143
24.37,-717.762
24.38,-717.953
24.39,-717.571
24.4,-717.762
24.41,-717.333
24.42,-717.524
24.43,-717.142
24.44,-717.333
24.45,-716.904
24.46,-717.094
24.47,-716.713
24.48,-716.856
24.49,-716.427
24.5,-716.618
24.51,-716.188
24.52,-716.379
24.53,-715.95
24.54,-716.141
24.55,-715.759
24.56,-715.95
24.57,-715.569
24.58,-715.759
24.59,-715.378
24.6,-715.569
24.61,-715.187
24.62,-715.378
24.63,-714.949
24.64,-715.187
24.65,-714.806
24.66,-714.949
24.67,-714.567
24.68,-714.758
24.69,-714.376
24.7,-714.567
24.71,-714.138
24.72,-714.376
24.73,-713.995
24.74,-714.186
24.75,-713.804
24.76,-714.043
24.77,-713.614
24.78,-713.852
24.79,-713.423
24.8,-713.47
24.81,-713.041
24.82,-713.232
24.83,-712.898
24.84,-713.137
24.85,-712.708
24.86,-712.803
24.87,-712.421
24.88,-712.564
24.89,-712.183
24.9,-712.374
24.91,-711.992
24.92,-712.135
24.93,-711.706
24.94,-711.945
24.95,-711.563
24.96,-711.706
24.97,-711.325
24.98,-711.515
24.99,-711.134
25,-711.325
25.01,-710.943
25.02,-711.134
25.03,-710.705
25.04,-710.896
25.05,-710.514
25.06,-710.705
25.07,-710.323
25.08,-710.514
25.09,-710.133
25.1,-710.323
25.11,-709.894
25.12,-710.037
25.13,-709.703
25.14,-709.894
25.15,-709.513
25.16,-709.608
25.17,-709.322
25.18,-709.465
25.19,-709.084
25.2,-709.227
25.21,-708.845
25.22,-709.036
25.23,-708.607
25.24,-708.845
25.25,-708.416
25.26,-708.607
25.27,-708.273
25.28,-708.416
25.29,-708.035
25.3,-708.225
25.31,-707.844
25.32,-707.987
25.33,-707.605
25.34,-707.796
25.35,-707.415
25.36,-707.605
25.37,-707.176
25.38,-707.367
25.39,-706.985
25.4,-707.129
25.41,-706.747
25.42,-706.985
25.43,-706.509
25.44,-706.747
25.45,-706.366
25.46,-706.556
25.47,-706.127
25.48,-706.318
25.49,-705.936
25.5,-706.127
25.51,-705.746
25.52,-705.936
25.53,-705.507
25.54,-705.746
25.55,-705.317
25.56,-705.507
25.57,-705.126
25.58,-705.364
25.59,-704.935
25.6,-705.126
25.61,-704.697
25.62,-704.935
25.63,-704.554
25.64,-704.697
25.65,-704.315
25.66,-704.506
25.67,-704.124
25.68,-704.315
25.69,-703.934
25.7,-704.077
25.71,-703.695
25.72,-703.934
25.73,-703.552
25.74,-703.695
25.75,-703.314
25.76,-703.505
25.77,-703.123
25.78,-703.314
25.79,-702.932
25.8,-703.123
25.81,-702.694
25.82,-702.932
25.83,-702.503
25.84,-702.742
25.85,-702.313
25.86,-702.503
25.87,-702.122
25.88,-702.313
25.89,-701.931
25.9,-702.122
25.91,-701.74
25.92,-701.931
25.93,-701.55
25.94,-701.693
25.95,-701.311
25.96,-701.502
25.97,-701.12
25.98,-701.311
25.99,-700.93
26,-701.12
26.01,-700.739
26.02,-700.93
26.03,-700.5
26.04,-700.739
26.05,-700.31
26.06,-700.5
26.07,-700.119
26.08,-700.31
26.09,-699.928
26.1,-700.119
26.11,-699.738
26.12,-699.928
26.13,-699.547
26.14,-699.738
26.15,-699.308
26.16,-699.547
26.17,-699.165
26.18,-699.356
26.19,-698.975
26.2,-699.165
26.21,-698.736
26.22,-698.927
26.23,-698.545
26.24,-698.736
26.25,-698.355
26.26,-698.545
26.27,-698.212
26.28,-698.355
26.29,-697.973
26.3,-698.164
26.31,-697.783
26.32,-697.973
26.33,-697.592
26.34,-697.83
26.35,-697.401
26.36,-697.592
26.37,-697.21
26.38,-697.401
26.39,-697.02
26.4,-697.163
26.41,-696.829
26.42,-697.02
26.43,-696.638
26.44,-696.829
26.45,-696.4
26.46,-696.59
26.47,-696.209
26.48,-696.4
26.49,-696.066
26.5,-696.209
26.51,-695.828
26.52,-696.018
26.53,-695.589
26.54,-695.828
26.55,-695.446
26.56,-695.684
26.57,-695.255
26.58,-695.446
26.59,-695.065
26.6,-695.303
26.61,-694.922
26.62,-695.065
26.63,-694.683
26.64,-694.922
26.65,-694.492
26.66,-694.683
26.67,-694.349
26.68,-694.54
26.69,-694.159
26.7,-694.349
26.71,-693.968
26.72,-694.206
26.73,-693.729
26.74,-693.968
26.75,-693.539
26.76,-693.729
26.77,-693.348
26.78,-693.586
26.79,-693.157
26.8,-693.396
26.81,-692.966
26.82,-693.205
26.83,-692.823
26.84,-693.014
26.85,-692.633
26.86,-692.823
26.87,-692.442
26.88,-692.633
26.89,-692.251
26.9,-692.442
26.91,-692.108
26.92,-692.251
26.93,-691.917
26.94,-692.06
26.95,-691.679
26.96,-691.87
26.97,-691.488
26.98,-691.679
26.99,-691.298
27,-691.488
27.01,-691.107
27.02,-691.298
27.03,-690.916
27.04,-691.154
27.05,-690.773
27.06,-690.916
27.07,-690.535
27.08,-690.725
27.09,-690.344
27.1,-690.582
27.11,-690.153
27.12,-690.392
27.13,-689.962
27.14,-690.201
27.15,-689.819
27.16,-690.058
27.17,-689.629
27.18,-689.867
27.19,-689.486
27.2,-689.629
27.21,-689.295
27.22,-689.486
27.23,-689.104
27.24,-689.247
27.25,-688.913
27.26,-689.104
27.27,-688.723
27.28,-688.961
27.29,-688.532
27.3,-688.723
27.31,-688.389
27.32,-688.58
27.33,-688.15
27.34,-688.389
27.35,-687.96
27.36,-688.198
27.37,-687.769
27.38,-688.007
27.39,-687.626
27.4,-687.817
27.41,-687.483
27.42,-687.626
27.43,-687.244
27.44,-687.435
27.45,-687.053
27.46,-687.292
27.47,-686.91
27.48,-687.101
27.49,-686.719
27.5,-686.958
27.51,-686.529
27.52,-686.767
27.53,-686.386
27.54,-686.576
27.55,-686.195
27.56,-686.386
27.57,-686.004
27.58,-686.195
27.59,-685.813
27.6,-685.956
27.61,-685.623
27.62,-685.813
27.63,-685.384
27.64,-685.623
27.65,-685.194
27.66,-685.432
27.67,-685.05
27.68,-685.241
27.69,-684.86
27.7,-685.05
27.71,-684.669
27.72,-684.86
27.73,-684.526
27.74,-684.717
27.75,-684.335
27.76,-684.526
27.77,-684.144
27.78,-684.335
27.79,-684.001
27.8,-684.192
27.81,-683.763
27.82,-684.001
27.83,-683.572
27.84,-683.811
27.85,-683.429
27.86,-683.62
27.87,-683.191
27.88,-683.477
27.89,-683.048
27.9,-683.286
27.91,-682.905
27.92,-683.095
27.93,-682.714
27.94,-682.952
27.95,-682.571
27.96,-682.762
27.97,-682.38
27.98,-682.571
27.99,-682.189
28,-682.428
28.01,-682.046
28.02,-682.189
28.03,-681.856
28.04,-682.046
28.05,-681.665
28.06,-681.856
28.07,-681.474
28.08,-681.713
28.09,-681.331
28.1,-681.522
28.11,-681.14
28.12,-681.331
28.13,-680.902
28.14,-681.188
28.15,-680.759
28.16,-680.997
28.17,-680.616
28.18,-680.807
28.19,-680.425
28.2,-680.664
28.21,-680.234
28.22,-680.473
28.23,-680.091
28.24,-680.282
28.25,-679.901
28.26,-680.091
28.27,-679.71
28.28,-679.948
28.29,-679.519
28.3,-679.758
28.31,-679.376
28.32,-679.615
28.33,-679.185
28.34,-679.376
28.35,-679.042
28.36,-679.281
28.37,-678.852
28.38,-679.042
28.39,-678.709
28.4,-678.899
28.41,-678.518
28.42,-678.709
28.43,-678.375
28.44,-678.565
28.45,-678.184
28.46,-678.422
28.47,-678.041
28.48,-678.279
28.49,-677.803
28.5,-677.993
28.51,-677.612
28.52,-677.803
28.53,-677.421
28.54,-677.659
28.55,-677.278
28.56,-677.516
28.57,-677.087
28.58,-677.326
28.59,-676.944
28.6,-677.183
28.61,-676.754
28.62,-676.944
28.63,-676.61
28.64,-676.801
28.65,-676.467
28.66,-676.658
28.67,-676.277
28.68,-676.515
28.69,-676.134
28.7,-676.372
28.71,-675.991
28.72,-676.134
28.73,-675.8
28.74,-676.038
28.75,-675.609
28.76,-675.895
28.77,-675.466
28.78,-675.704
28.79,-675.323
28.8,-675.561
28.81,-675.132
28.82,-675.371
28.83,-674.989
28.84,-675.18
28.85,-674.846
28.86,-675.037
28.87,-674.655
28.88,-674.846
28.89,-674.465
28.9,-674.655
28.91,-674.274
28.92,-674.512
28.93,-674.131
28.94,-674.322
28.95,-673.988
28.96,-674.179
28.97,-673.797
28.98,-673.988
28.99,-673.606
29,-673.797
29.01,-673.416
29.02,-673.606
29.03,-673.273
29.04,-673.463
29.05,-673.082
29.06,-673.273
29.07,-672.939
29.08,-673.13
29.09,-672.796
29.1,-673.034
29.11,-672.653
29.12,-672.843
29.13,-672.462
29.14,-672.7
29.15,-672.319
29.16,-672.51
29.17,-672.128
29.18,-672.319
29.19,-671.937
29.2,-672.176
29.21,-671.794
29.22,-671.985
29.23,-671.604
29.24,-671.794
29.25,-671.413
29.26,-671.604
29.27,-671.27
29.28,-671.461
29.29,-671.127
29.3,-671.318
29.31,-670.936
29.32,-671.127
29.33,-670.745
29.34,-670.984
29.35,-670.602
29.36,-670.793
29.37,-670.459
29.38,-670.65
29.39,-670.269
29.4,-670.459
29.41,-670.125
29.42,-670.364
29.43,-669.982
29.44,-670.173
29.45,-669.792
29.46,-670.03
29.47,-669.649
29.48,-669.887
29.49,-669.506
29.5,-669.744
29.51,-669.315
29.52,-669.553
29.53,-669.219
29.54,-669.363
29.55,-668.981
29.56,-669.219
29.57,-668.838
29.58,-669.076
29.59,-668.743
29.6,-668.886
29.61,-668.552
29.62,-668.743
29.63,-668.361
29.64,-668.6
29.65,-668.218
29.66,-668.409
29.67,-668.075
29.68,-668.266
29.69,-667.884
29.7,-668.075
29.71,-667.741
29.72,-667.932
29.73,-667.598
29.74,-667.741
29.75,-667.408
29.76,-667.598
29.77,-667.264
29.78,-667.455
29.79,-667.074
29.8,-667.264
29.81,-666.883
29.82,-667.121
29.83,-666.74
29.84,-666.978
29.85,-666.597
29.86,-666.788
29.87,-666.454
29.88,-666.645
29.89,-666.263
29.9,-666.502
29.91,-666.12
29.92,-666.358
29.93,-665.977
29.94,-666.215
29.95,-665.786
29.96,-666.025
29.97,-665.643
29.98,-665.882
29.99,-665.5
30,-665.691
30.01,-665.262
30.02,-665.5
30.03,-665.166
30.04,-665.357
30.05,-665.023
30.06,-665.262
30.07,-664.88
30.08,-665.071
30.09,-664.69
30.1,-664.88
30.11,-664.547
30.12,-664.737
30.13,-664.403
30.14,-664.642
30.15,-664.26
30.16,-664.451
30.17,-664.07
30.18,-664.26
30.19,-663.879
30.2,-664.117
30.21,-663.784
30.22,-663.974
30.23,-663.593
30.24,-663.831
30.25,-663.45
30.26,-663.688
30.27,-663.307
30.28,-663.497
30.29,-663.164
30.3,-663.354
30.31,-663.021
30.32,-663.211
30.33,-662.83
30.34,-663.068
30.35,-662.687
30.36,-662.878
30.37,-662.544
30.38,-662.782
30.39,-662.401
30.4,-662.639
30.41,-662.21
30.42,-662.448
30.43,-662.115
30.44,-662.305
30.45,-661.972
30.46,-662.162
